YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ARRIVAL_DELAY,DISTANCE
2015,6,5,5,HA,1,N375HA,LAX,HNL,900,850,-10,12,902,335,343,325,1127,6,1135,1133,0,0,,NA,NA,NA,NA,NA,-2,2556
2015,6,5,5,OO,6375,N903SW,FAT,DEN,958,958,0,7,1005,142,131,117,1302,7,1320,1309,0,0,,NA,NA,NA,NA,NA,-11,844
2015,6,5,5,AS,661,N305AS,DFW,SEA,1335,1330,-5,11,1341,254,230,216,1517,3,1549,1520,0,0,,NA,NA,NA,NA,NA,-29,1660
2015,6,5,5,B6,260,N298JB,PHL,BOS,1407,1405,-2,30,1435,87,79,45,1520,4,1534,1524,0,0,,NA,NA,NA,NA,NA,-10,280
2015,6,5,5,WN,853,N962WN,MHT,TPA,1505,1501,-4,7,1508,195,177,167,1755,3,1820,1758,0,0,,NA,NA,NA,NA,NA,-22,1204
2015,6,5,5,WN,2153,N409WN,DTW,BWI,1620,1620,0,14,1634,90,81,59,1733,8,1750,1741,0,0,,NA,NA,NA,NA,NA,-9,409
2015,6,5,5,WN,673,N7814B,CMH,ATL,1805,1804,-1,13,1817,95,83,64,1921,6,1940,1927,0,0,,NA,NA,NA,NA,NA,-13,447
2015,6,5,5,WN,3123,N430WN,RSW,BWI,1830,1827,-3,8,1835,155,153,136,2051,9,2105,2100,0,0,,NA,NA,NA,NA,NA,-5,919
2015,6,6,6,MQ,3234,N524MQ,RIC,ORD,805,754,-11,16,810,133,137,104,854,17,918,911,0,0,,NA,NA,NA,NA,NA,-7,642
2015,6,6,6,WN,1564,N491WN,MDW,SLC,840,847,7,9,856,205,188,175,1051,4,1105,1055,0,0,,NA,NA,NA,NA,NA,-10,1259
2015,6,6,6,DL,430,N723TW,JFK,SFO,1210,1209,-1,14,1223,380,363,341,1504,8,1530,1512,0,0,,NA,NA,NA,NA,NA,-18,2586
2015,6,6,6,WN,1652,N606SW,BNA,PNS,1240,1237,-3,10,1247,75,70,56,1343,4,1355,1347,0,0,,NA,NA,NA,NA,NA,-8,391
2015,6,6,6,WN,1823,N647SW,RIC,ATL,1315,1407,52,7,1414,100,80,68,1522,5,1455,1527,0,0,,0,0,0,32,0,32,481
2015,6,6,6,MQ,3627,N539MQ,LGA,DTW,1330,1327,-3,16,1343,118,104,80,1503,8,1528,1511,0,0,,NA,NA,NA,NA,NA,-17,502
2015,6,6,6,EV,4971,N870AS,ATL,CAE,1355,1350,-5,19,1409,58,59,38,1447,2,1453,1449,0,0,,NA,NA,NA,NA,NA,-4,192
2015,6,6,6,F9,908,N927FR,RDU,TTN,1540,1529,-11,8,1537,80,81,65,1642,8,1700,1650,0,0,,NA,NA,NA,NA,NA,-10,373
2015,6,6,6,OO,6426,N142SY,SFO,MSP,1637,1652,15,17,1709,238,227,206,2235,4,2235,2239,0,0,,NA,NA,NA,NA,NA,4,1589
2015,6,6,6,WN,3131,N528SW,DAL,SAT,1715,1835,80,12,1847,60,60,45,1932,3,1815,1935,0,0,,0,0,65,15,0,80,248
2015,6,6,6,OO,7418,N8932C,WYS,SLC,1817,1816,-1,18,1834,68,71,48,1922,5,1925,1927,0,0,,NA,NA,NA,NA,NA,2,273
2015,6,6,6,DL,2174,N959DL,MSP,RDU,1911,1919,8,15,1934,151,140,120,2234,5,2242,2239,0,0,,NA,NA,NA,NA,NA,-3,980
2015,6,6,6,DL,1149,N3755D,ATL,MSP,1920,1938,18,16,1954,158,142,124,2058,2,2058,2100,0,0,,NA,NA,NA,NA,NA,2,907
2015,6,6,6,AA,2447,N5BVAA,MIA,MCO,1955,2217,142,23,2240,69,74,39,2319,12,2104,2331,0,0,,5,0,142,0,0,147,192
2015,6,6,6,US,1828,N713UW,MIA,CLT,2105,2056,-9,13,2109,129,112,90,2239,9,2314,2248,0,0,,NA,NA,NA,NA,NA,-26,650
2015,6,7,7,WN,3846,N7724A,LGA,MKE,800,755,-5,17,812,140,128,105,857,6,920,903,0,0,,NA,NA,NA,NA,NA,-17,738
2015,6,7,7,AS,564,N565AS,PDX,LAX,910,859,-11,12,911,148,140,115,1106,13,1138,1119,0,0,,NA,NA,NA,NA,NA,-19,834
2015,6,7,7,DL,1370,N937DL,ATL,ROC,915,910,-5,13,923,127,123,103,1106,7,1122,1113,0,0,,NA,NA,NA,NA,NA,-9,749
2015,6,7,7,WN,2795,N8649A,DEN,HOU,1000,958,-2,12,1010,140,128,109,1259,7,1320,1306,0,0,,NA,NA,NA,NA,NA,-14,883
2015,6,7,7,US,574,N604AW,SEA,PHX,1125,1118,-7,14,1132,174,164,144,1356,6,1419,1402,0,0,,NA,NA,NA,NA,NA,-17,1107
2015,6,7,7,NK,419,N514NK,CLE,FLL,1220,1207,-13,8,1215,169,156,133,1428,15,1509,1443,0,0,,NA,NA,NA,NA,NA,-26,1062
2015,6,7,7,DL,311,N138DL,LAX,MSP,1300,1311,11,20,1331,212,202,179,1830,3,1832,1833,0,0,,NA,NA,NA,NA,NA,1,1535
2015,6,7,7,EV,4642,N14105,ORD,CRW,1352,1411,19,50,1501,93,119,63,1704,6,1625,1710,0,0,,26,0,17,2,0,45,416
2015,6,7,7,US,437,N538UW,PHX,ORD,1520,1528,8,63,1631,213,249,176,2127,10,2053,2137,0,0,,36,0,8,0,0,44,1440
2015,6,7,7,B6,641,N339JB,BOS,CLE,1615,1612,-3,12,1624,127,101,83,1747,6,1822,1753,0,0,,NA,NA,NA,NA,NA,-29,563
2015,6,7,7,WN,1506,N762SW,MCO,MDW,1805,1805,0,7,1812,165,165,153,1945,5,1950,1950,0,0,,NA,NA,NA,NA,NA,0,990
2015,6,7,7,DL,245,N679DA,JFK,SLC,1929,1932,3,17,1949,325,305,279,2228,9,2254,2237,0,0,,NA,NA,NA,NA,NA,-17,1990
2015,6,7,7,AA,63,N027AA,MIA,IAH,1945,1942,-3,13,1955,163,154,132,2107,9,2128,2116,0,0,,NA,NA,NA,NA,NA,-12,964
2015,6,7,7,WN,750,N8307K,MDW,SEA,2015,2121,66,11,2132,270,247,229,2321,7,2245,2328,0,0,,0,0,43,0,0,43,1733
2015,6,7,7,WN,3129,N611SW,DEN,MCI,2045,2055,10,11,2106,100,86,69,2315,6,2325,2321,0,0,,NA,NA,NA,NA,NA,-4,533
2015,6,8,1,WN,354,N963WN,MSP,DEN,605,847,162,9,856,120,106,89,925,8,705,933,0,0,,0,0,148,0,0,148,680
2015,6,8,1,DL,1907,N683DA,GRR,DTW,700,651,-9,14,705,53,50,27,732,9,753,741,0,0,,NA,NA,NA,NA,NA,-12,120
2015,6,8,1,UA,1969,N16732,JAC,ORD,731,730,-1,10,740,174,172,148,1108,14,1125,1122,0,0,,NA,NA,NA,NA,NA,-3,1162
2015,6,8,1,AA,1354,N031AA,MIA,IAH,930,928,-2,12,940,166,151,132,1052,7,1116,1059,0,0,,NA,NA,NA,NA,NA,-17,964
2015,6,8,1,DL,2265,N125DL,ATL,SFO,950,947,-3,17,1004,313,306,282,1146,7,1203,1153,0,0,,NA,NA,NA,NA,NA,-10,2139
2015,6,8,1,DL,2493,N930DL,STL,DTW,1025,1019,-6,11,1030,93,83,63,1233,9,1258,1242,0,0,,NA,NA,NA,NA,NA,-16,440
2015,6,8,1,WN,3586,N7711N,SNA,SJC,1105,1104,-1,13,1117,70,69,52,1209,4,1215,1213,0,0,,NA,NA,NA,NA,NA,-2,342
2015,6,8,1,WN,232,N691WN,CAK,MCO,1200,1210,10,9,1219,140,137,115,1414,13,1420,1427,0,0,,NA,NA,NA,NA,NA,7,861
2015,6,8,1,AS,474,N536AS,SEA,LAX,1300,1300,0,13,1313,165,160,139,1532,8,1545,1540,0,0,,NA,NA,NA,NA,NA,-5,954
2015,6,8,1,DL,1489,N359NB,ATL,IAH,1350,1348,-2,15,1403,130,109,91,1434,3,1500,1437,0,0,,NA,NA,NA,NA,NA,-23,689
2015,6,8,1,DL,1880,N137DL,ATL,SFO,1521,1525,4,19,1544,314,303,275,1719,9,1735,1728,0,0,,NA,NA,NA,NA,NA,-7,2139
2015,6,8,1,EV,4940,N937EV,ABE,ATL,1600,1618,18,10,1628,131,127,107,1815,10,1811,1825,0,0,,NA,NA,NA,NA,NA,14,692
2015,6,8,1,MQ,3221,N822MQ,LGA,ORF,1600,1602,2,31,1633,100,109,68,1741,10,1740,1751,0,0,,NA,NA,NA,NA,NA,11,296
2015,6,8,1,EV,4294,N17984,SAV,EWR,1735,1821,46,25,1846,132,NA,NA,2311,11,1947,2322,1,0,,NA,NA,NA,NA,NA,NA,708
2015,6,8,1,AA,2333,N487AA,DFW,ORF,1832,1830,-2,10,1840,186,176,158,2218,8,2238,2226,0,0,,NA,NA,NA,NA,NA,-12,1212
2015,6,8,1,B6,2679,N197JB,BOS,EWR,1907,2029,82,51,2120,92,105,46,2206,8,2039,2214,0,0,,95,0,0,0,0,95,200
2015,6,8,1,WN,650,N7723E,LAS,MDW,2025,2021,-4,11,2032,205,188,173,125,4,150,129,0,0,,NA,NA,NA,NA,NA,-21,1521
2015,6,9,2,VX,352,N845VA,SAN,SFO,700,653,-7,18,711,85,104,82,833,4,825,837,0,0,,NA,NA,NA,NA,NA,12,447
2015,6,9,2,US,1762,N752US,TPA,DCA,710,704,-6,12,716,136,134,116,912,6,926,918,0,0,,NA,NA,NA,NA,NA,-8,814
2015,6,9,2,US,542,N765US,GEG,PHX,845,1205,200,15,1220,154,155,136,1436,4,1119,1440,0,0,,1,0,200,0,0,201,1020
2015,6,9,2,UA,1411,N36472,LAX,BWI,910,916,6,14,930,309,291,270,1700,7,1719,1707,0,0,,NA,NA,NA,NA,NA,-12,2329
2015,6,9,2,WN,913,N8615E,BWI,SEA,935,935,0,15,950,345,341,313,1203,13,1220,1216,0,0,,NA,NA,NA,NA,NA,-4,2335
2015,6,9,2,US,1933,N958UW,PHL,ATL,945,940,-5,25,1005,137,137,97,1142,15,1202,1157,0,0,,NA,NA,NA,NA,NA,-5,666
2015,6,9,2,AA,2339,N4YSAA,DEN,ORD,1036,1037,1,13,1050,149,154,124,1354,17,1405,1411,0,0,,NA,NA,NA,NA,NA,6,888
2015,6,9,2,WN,2162,N931WN,SAN,ABQ,1110,1130,20,16,1146,100,114,82,1408,16,1350,1424,0,0,,14,0,0,20,0,34,628
2015,6,9,2,AA,1325,N3FEAA,MIA,TPA,1215,1208,-7,11,1219,63,54,39,1258,4,1318,1302,0,0,,NA,NA,NA,NA,NA,-16,204
2015,6,9,2,DL,1177,N946DL,RDU,ATL,1215,1229,14,17,1246,88,76,53,1339,6,1343,1345,0,0,,NA,NA,NA,NA,NA,2,356
2015,6,9,2,WN,409,N559WN,LAS,BWI,1455,1511,16,28,1539,285,276,242,2241,6,2240,2247,0,0,,NA,NA,NA,NA,NA,7,2106
2015,6,9,2,MQ,3525,N674MQ,ORD,XNA,1652,1655,3,14,1709,117,102,77,1826,11,1849,1837,0,0,,NA,NA,NA,NA,NA,-12,522
2015,6,9,2,WN,32,N525SW,SAT,ELP,1740,1840,60,9,1849,85,83,71,1900,3,1805,1903,0,0,,0,0,0,58,0,58,496
2015,6,9,2,WN,465,N606SW,BWI,IND,1815,2143,208,20,2203,100,108,84,2327,4,1955,2331,0,0,,8,0,0,208,0,216,516
2015,6,9,2,EV,4615,N13124,BNA,EWR,1911,1942,31,16,1958,133,140,114,2252,10,2224,2302,0,0,,7,0,7,24,0,38,748
2015,6,9,2,WN,2579,N412WN,MKE,DEN,1940,1940,0,8,1948,150,151,137,2105,6,2110,2111,0,0,,NA,NA,NA,NA,NA,1,896
2015,6,9,2,OO,2796,N468CA,PHX,PSP,1955,1949,-6,16,2005,67,63,43,2048,4,2102,2052,0,0,,NA,NA,NA,NA,NA,-10,261
2015,6,9,2,MQ,3082,N686MQ,ORD,MEM,2012,2013,1,10,2023,111,85,71,2134,4,2203,2138,0,0,,NA,NA,NA,NA,NA,-25,491
2015,6,9,2,WN,1015,N958WN,DAL,MDW,2210,2231,21,12,2243,135,126,109,32,5,25,37,0,0,,NA,NA,NA,NA,NA,12,793
2015,6,10,3,AA,347,N3KWAA,MSY,MIA,600,556,-4,12,608,116,113,92,840,9,856,849,0,0,,NA,NA,NA,NA,NA,-7,675
2015,6,10,3,MQ,3722,N6EAMQ,DSM,ORD,609,602,-7,12,614,82,89,54,708,23,731,731,0,0,,NA,NA,NA,NA,NA,0,299
2015,6,10,3,WN,156,N8320J,RNO,LAS,700,657,-3,14,711,85,77,54,805,9,825,814,0,0,,NA,NA,NA,NA,NA,-11,345
2015,6,10,3,AA,2320,N504AA,DFW,ORD,705,1032,207,26,1058,148,153,118,1256,9,933,1305,0,0,,5,0,207,0,0,212,802
2015,6,10,3,WN,1434,N7740A,MCO,DEN,720,729,9,10,739,230,231,213,912,8,910,920,0,0,,NA,NA,NA,NA,NA,10,1546
2015,6,10,3,WN,901,N483WN,DCA,MDW,800,750,-10,17,807,125,122,99,846,6,905,852,0,0,,NA,NA,NA,NA,NA,-13,601
2015,6,10,3,WN,513,N621SW,BWI,ATL,820,817,-3,13,830,115,110,81,951,16,1015,1007,0,0,,NA,NA,NA,NA,NA,-8,577
2015,6,10,3,DL,2499,N370NW,SLC,MSP,836,826,-10,18,844,152,144,121,1145,5,1208,1150,0,0,,NA,NA,NA,NA,NA,-18,991
2015,6,10,3,US,1862,N922US,ATL,CLT,850,936,46,13,949,85,63,44,1033,6,1015,1039,0,0,,0,0,24,0,0,24,226
2015,6,10,3,AA,2491,N4XFAA,SAN,DFW,910,906,-4,13,919,187,164,142,1341,9,1417,1350,0,0,,NA,NA,NA,NA,NA,-27,1171
2015,6,10,3,B6,1572,N632JB,FLL,LGA,945,939,-6,14,953,173,160,141,1214,5,1238,1219,0,0,,NA,NA,NA,NA,NA,-19,1076
2015,6,10,3,WN,1269,N557WN,FLL,TPA,1005,1016,11,13,1029,60,62,43,1112,6,1105,1118,0,0,,NA,NA,NA,NA,NA,13,197
2015,6,10,3,B6,534,N661JB,SFO,BOS,1027,1031,4,10,1041,348,321,305,1846,6,1915,1852,0,0,,NA,NA,NA,NA,NA,-23,2704
2015,6,10,3,US,1760,N128UW,BOS,CLT,1110,1105,-5,18,1123,140,129,102,1305,9,1330,1314,0,0,,NA,NA,NA,NA,NA,-16,728
2015,6,10,3,UA,1604,N61881,DEN,ORD,1125,1139,14,16,1155,145,143,118,1453,9,1450,1502,0,0,,NA,NA,NA,NA,NA,12,888
2015,6,10,3,DL,2658,N983AT,BDL,DTW,1230,1224,-6,10,1234,117,98,83,1357,5,1427,1402,0,0,,NA,NA,NA,NA,NA,-25,549
2015,6,10,3,EV,5671,N15986,IAH,LCH,1253,1305,12,15,1320,54,47,26,1346,6,1347,1352,0,0,,NA,NA,NA,NA,NA,5,127
2015,6,10,3,US,1755,N963UW,IAH,PHL,1455,1452,-3,18,1510,210,201,179,1909,4,1925,1913,0,0,,NA,NA,NA,NA,NA,-12,1325
2015,6,10,3,DL,394,N555NW,DTW,MCO,1521,1521,0,15,1536,157,145,123,1739,7,1758,1746,0,0,,NA,NA,NA,NA,NA,-12,957
2015,6,10,3,DL,1986,N904DE,ATL,LGA,1745,1845,60,17,1902,149,127,103,2045,7,2014,2052,0,0,,0,0,4,34,0,38,762
2015,6,10,3,OO,4679,N487CA,MSP,LAN,1925,1921,-4,22,1943,93,88,63,2146,3,2158,2149,0,0,,NA,NA,NA,NA,NA,-9,455
2015,6,10,3,EV,4752,N14162,ORD,GRB,2235,2302,27,18,2320,58,53,32,2352,3,2333,2355,0,0,,0,0,0,22,0,22,173
2015,6,11,4,WN,119,N7742B,CMH,RSW,535,533,-2,10,543,145,138,123,746,5,800,751,0,0,,NA,NA,NA,NA,NA,-9,930
2015,6,11,4,MQ,3387,N817MQ,DFW,GSP,659,652,-7,17,709,142,143,121,1010,5,1021,1015,0,0,,NA,NA,NA,NA,NA,-6,862
2015,6,11,4,AA,1133,N3KXAA,MIA,LGA,705,700,-5,25,725,177,180,151,956,4,1002,1000,0,0,,NA,NA,NA,NA,NA,-2,1096
2015,6,11,4,AS,60,N797AS,JNU,KTN,706,701,-5,11,712,57,53,38,750,4,803,754,0,0,,NA,NA,NA,NA,NA,-9,234
2015,6,11,4,DL,1822,N317NB,SLC,DFW,830,825,-5,28,853,156,156,121,1154,7,1206,1201,0,0,,NA,NA,NA,NA,NA,-5,989
2015,6,11,4,EV,5449,N608QX,DTW,ELM,1350,1348,-2,14,1402,70,72,53,1455,5,1500,1500,0,0,,NA,NA,NA,NA,NA,0,332
2015,6,11,4,UA,1951,N14214,MSN,ORD,1407,1432,25,9,1441,49,51,29,1510,13,1456,1523,0,0,,2,0,3,22,0,27,108
2015,6,11,4,AA,168,N4XJAA,ORD,RDU,1511,1507,-4,22,1529,123,126,94,1803,10,1814,1813,0,0,,NA,NA,NA,NA,NA,-1,646
2015,6,11,4,DL,2187,N924DL,MCO,LGA,1513,1512,-1,7,1519,166,144,130,1729,7,1759,1736,0,0,,NA,NA,NA,NA,NA,-23,950
2015,6,11,4,DL,1595,N617DL,SJU,ATL,1558,1553,-5,12,1605,229,208,191,1916,5,1947,1921,0,0,,NA,NA,NA,NA,NA,-26,1547
2015,6,11,4,MQ,3271,N543MQ,ASE,DFW,1605,NA,NA,NA,NA,124,NA,NA,NA,NA,1909,NA,0,1,A,NA,NA,NA,NA,NA,NA,701
2015,6,11,4,AA,2328,N3FNAA,DFW,BOS,1705,1659,-6,18,1717,232,213,191,2128,4,2157,2132,0,0,,NA,NA,NA,NA,NA,-25,1562
2015,6,11,4,WN,688,N255WN,MCO,CMH,1910,1928,18,6,1934,135,137,105,2119,26,2125,2145,0,0,,2,0,1,17,0,20,802
2015,6,11,4,WN,140,N356SW,LAX,SMF,2015,2035,20,8,2043,75,71,60,2143,3,2130,2146,0,0,,0,0,2,14,0,16,373
2015,6,11,4,US,580,N679AW,PHL,DEN,2055,2052,-3,34,2126,247,271,225,2311,12,2302,2323,0,0,,21,0,0,0,0,21,1558
2015,6,11,4,WN,397,N373SW,HOU,MEM,2145,2217,32,8,2225,90,99,86,2351,5,2315,2356,0,0,,9,0,29,3,0,41,484
2015,6,11,4,DL,1812,N950DN,ATL,ORD,2205,2225,20,18,2243,123,118,88,2311,12,2308,2323,0,0,,0,0,10,5,0,15,606
2015,6,12,5,WN,172,N7815L,TUS,LAX,535,532,-3,7,539,95,90,72,651,11,710,702,0,0,,NA,NA,NA,NA,NA,-8,451
2015,6,12,5,AA,2336,N3GSAA,DFW,MIA,610,604,-6,12,616,170,178,152,948,14,1000,1002,0,0,,NA,NA,NA,NA,NA,2,1121
2015,6,12,5,UA,1710,N73270,TPA,ORD,610,610,0,12,622,169,156,136,738,8,759,746,0,0,,NA,NA,NA,NA,NA,-13,1012
2015,6,12,5,UA,1125,N57857,LAX,IAH,724,727,3,13,740,204,186,163,1223,10,1248,1233,0,0,,NA,NA,NA,NA,NA,-15,1379
2015,6,12,5,EV,4424,N14991,EWR,RDU,811,813,2,31,844,98,103,66,950,6,949,956,0,0,,NA,NA,NA,NA,NA,7,416
2015,6,12,5,EV,5953,N17169,TUL,ORD,1044,1042,-2,122,1244,116,229,92,1416,15,1240,1431,0,0,,111,0,0,0,0,111,585
2015,6,12,5,WN,655,N415WN,LAS,ABQ,1105,1302,117,22,1324,85,102,74,1538,6,1330,1544,0,0,,17,0,109,8,0,134,486
2015,6,12,5,WN,2878,N204WN,STL,MSY,1110,1107,-3,7,1114,95,91,81,1235,3,1245,1238,0,0,,NA,NA,NA,NA,NA,-7,604
2015,6,12,5,DL,1663,N342NW,GEG,SLC,1317,1315,-2,12,1327,98,91,74,1541,5,1555,1546,0,0,,NA,NA,NA,NA,NA,-9,546
2015,6,12,5,DL,2451,N333NB,ATL,MEM,1348,1346,-2,29,1415,90,86,54,1409,3,1418,1412,0,0,,NA,NA,NA,NA,NA,-6,332
2015,6,12,5,WN,691,N493WN,OKC,PHX,1440,1456,16,7,1503,135,130,118,1501,5,1455,1506,0,0,,NA,NA,NA,NA,NA,11,833
2015,6,12,5,B6,217,N763JB,AUS,LGB,1547,1546,-1,13,1559,186,187,168,1647,6,1653,1653,0,0,,NA,NA,NA,NA,NA,0,1226
2015,6,12,5,WN,3038,N410WN,RSW,DCA,1555,1616,21,30,1646,140,166,123,1849,13,1815,1902,0,0,,26,0,0,21,0,47,892
2015,6,12,5,OO,2880,N869AS,ABQ,LAX,1710,1658,-12,11,1709,123,123,102,1751,10,1813,1801,0,0,,NA,NA,NA,NA,NA,-12,677
2015,6,12,5,DL,1877,N892AT,SMF,LAX,1715,1729,14,20,1749,90,96,66,1855,10,1845,1905,0,0,,6,0,14,0,0,20,373
2015,6,12,5,DL,2214,N346NB,MSP,JFK,1725,1734,9,11,1745,185,166,138,2103,17,2130,2120,0,0,,NA,NA,NA,NA,NA,-10,1029
2015,6,12,5,WN,224,N441WN,SEA,SMF,1800,1935,95,7,1942,105,93,80,2102,6,1945,2108,0,0,,0,0,0,83,0,83,605
2015,6,12,5,WN,162,N224WN,DEN,DAY,1830,2000,90,11,2011,155,146,130,21,5,2305,26,0,0,,0,0,76,5,0,81,1085
2015,6,12,5,OO,6201,N726SK,SEA,LAX,1843,1854,11,16,1910,169,162,134,2124,12,2132,2136,0,0,,NA,NA,NA,NA,NA,4,954
2015,6,12,5,OO,6427,N593ML,DEN,MFR,1910,2003,53,10,2013,161,141,126,2119,5,2051,2124,0,0,,0,0,0,33,0,33,964
2015,6,12,5,MQ,3236,N818MQ,AZO,ORD,1916,NA,NA,NA,NA,68,NA,NA,NA,NA,1924,NA,0,1,C,NA,NA,NA,NA,NA,NA,122
2015,6,12,5,DL,1535,N3743H,ATL,IND,1921,1921,0,19,1940,98,93,69,2049,5,2059,2054,0,0,,NA,NA,NA,NA,NA,-5,432
2015,6,12,5,OO,3465,N216AG,ONT,PDX,2035,2032,-3,12,2044,130,133,117,2241,4,2245,2245,0,0,,NA,NA,NA,NA,NA,0,838
2015,6,13,6,DL,2023,N302DQ,CHS,ATL,530,527,-3,9,536,66,59,42,618,8,636,626,0,0,,NA,NA,NA,NA,NA,-10,259
2015,6,13,6,OO,4551,N8968E,RDM,SLC,625,619,-6,8,627,92,88,71,838,9,857,847,0,0,,NA,NA,NA,NA,NA,-10,525
2015,6,13,6,AS,733,N471AS,BOS,SEA,700,654,-6,15,709,368,350,326,935,9,1008,944,0,0,,NA,NA,NA,NA,NA,-24,2496
2015,6,13,6,DL,1851,N943DN,MSP,LAS,715,709,-6,11,720,201,180,163,803,6,836,809,0,0,,NA,NA,NA,NA,NA,-27,1299
2015,6,13,6,MQ,3478,N827MQ,JFK,RDU,807,812,5,19,831,109,88,66,937,3,956,940,0,0,,NA,NA,NA,NA,NA,-16,427
2015,6,13,6,AA,391,N010AA,DFW,MFE,850,852,2,17,909,94,87,66,1015,4,1024,1019,0,0,,NA,NA,NA,NA,NA,-5,469
2015,6,13,6,WN,4600,N7742B,LAX,LAS,1135,1137,2,7,1144,65,56,40,1224,9,1240,1233,0,0,,NA,NA,NA,NA,NA,-7,236
2015,6,13,6,DL,1680,N801DZ,SFO,ATL,1410,1401,-9,19,1420,288,276,252,2132,5,2158,2137,0,0,,NA,NA,NA,NA,NA,-21,2139
2015,6,13,6,OO,4629,N438SW,CID,MSP,1520,1525,5,14,1539,66,71,48,1627,9,1626,1636,0,0,,NA,NA,NA,NA,NA,10,220
2015,6,13,6,EV,5043,N722EV,DTW,RIC,1547,1553,6,18,1611,100,91,68,1719,5,1727,1724,0,0,,NA,NA,NA,NA,NA,-3,456
2015,6,13,6,OO,4857,N689CA,ORD,SLC,1625,1623,-2,32,1655,213,218,180,1855,6,1858,1901,0,0,,NA,NA,NA,NA,NA,3,1250
2015,6,13,6,OO,5236,N776SK,ORD,SBN,1751,1751,0,53,1844,50,78,22,2006,3,1941,2009,0,0,,28,0,0,0,0,28,84
2015,6,13,6,WN,440,N481WN,LAS,MKE,1850,1857,7,10,1907,205,192,178,5,4,15,9,0,0,,NA,NA,NA,NA,NA,-6,1524
2015,6,13,6,NK,747,N618NK,MSP,DFW,1850,1950,60,17,2007,143,143,117,2204,9,2113,2213,0,0,,0,0,23,37,0,60,852
2015,6,13,6,MQ,3138,N659MQ,TVC,ORD,1920,1911,-9,24,1935,75,NA,NA,2215,26,1935,2241,1,0,,NA,NA,NA,NA,NA,NA,224
2015,6,13,6,US,653,N604AW,PHX,ANC,1945,1947,2,16,2003,336,344,324,27,4,21,31,0,0,,NA,NA,NA,NA,NA,10,2552
2015,6,13,6,DL,1162,N1501P,LAX,JFK,2130,2129,-1,32,2201,325,329,289,550,8,555,558,0,0,,NA,NA,NA,NA,NA,3,2475
2015,6,14,7,AS,238,N513AS,SEA,SAN,645,656,11,24,720,160,170,143,943,3,925,946,0,0,,10,0,11,0,0,21,1050
2015,6,14,7,B6,219,N292JB,JFK,CLT,806,802,-4,29,831,124,120,81,952,10,1010,1002,0,0,,NA,NA,NA,NA,NA,-8,541
2015,6,14,7,WN,1542,N364SW,OAK,LAX,820,818,-2,9,827,75,74,58,925,7,935,932,0,0,,NA,NA,NA,NA,NA,-3,337
2015,6,14,7,HA,51,N373HA,JFK,HNL,1000,953,-7,17,1010,640,660,636,1446,7,1440,1453,0,0,,NA,NA,NA,NA,NA,13,4983
2015,6,14,7,AA,1673,N4YSAA,MSP,DFW,1028,1022,-6,11,1033,150,135,120,1233,4,1258,1237,0,0,,NA,NA,NA,NA,NA,-21,852
2015,6,14,7,WN,867,N7701B,TUS,LAS,1030,1036,6,10,1046,70,71,55,1141,6,1140,1147,0,0,,NA,NA,NA,NA,NA,7,365
2015,6,14,7,DL,1488,N958AT,ATL,BTR,1049,1044,-5,9,1053,97,79,63,1056,7,1126,1103,0,0,,NA,NA,NA,NA,NA,-23,448
2015,6,14,7,WN,2081,N222WN,SMF,PHX,1050,1049,-1,10,1059,110,102,88,1227,4,1240,1231,0,0,,NA,NA,NA,NA,NA,-9,647
2015,6,14,7,WN,1155,N280WN,LAS,TUS,1210,1218,8,16,1234,75,75,55,1329,4,1325,1333,0,0,,NA,NA,NA,NA,NA,8,365
2015,6,14,7,OO,4815,N432SW,FAT,SLC,1225,1214,-11,9,1223,96,81,67,1430,5,1501,1435,0,0,,NA,NA,NA,NA,NA,-26,501
2015,6,14,7,DL,1803,N923DL,RDU,ATL,1335,1336,1,12,1348,93,78,54,1442,12,1508,1454,0,0,,NA,NA,NA,NA,NA,-14,356
2015,6,14,7,EV,5970,N16911,ORD,BHM,1537,1532,-5,32,1604,114,121,84,1728,5,1731,1733,0,0,,NA,NA,NA,NA,NA,2,584
2015,6,14,7,AS,729,N526AS,IAD,SEA,1840,1840,0,19,1859,369,341,314,2113,8,2149,2121,0,0,,NA,NA,NA,NA,NA,-28,2306
2015,6,14,7,B6,418,N294JB,JFK,BOS,2030,2151,81,46,2237,90,92,40,2317,6,2200,2323,0,0,,2,0,5,76,0,83,187
2015,6,14,7,OO,4732,N461SW,DTW,PLN,2145,2141,-4,35,2216,70,87,45,2301,7,2255,2308,0,0,,NA,NA,NA,NA,NA,13,243
2015,6,14,7,US,1774,N127UW,CLT,DTW,2215,2249,34,31,2320,102,114,77,37,6,2357,43,0,0,,12,0,34,0,0,46,500
